ENSPID,UniProtID,MolecularWeight
ENSP00000258884,Q6PCB6,35831.0
ENSP00000433205,Q7Z589,141468.0
ENSP00000254436,P19474,54170.0
ENSP00000433102,O75382,80830.0
ENSP00000373474,Q9HCE5,52150.0
ENSP00000298248,Q9Y2S2,35419.0
ENSP00000302967,O15379,48848.0
ENSP00000402038,Q9Y2Z2,79964.0
ENSP00000403104,Q6IA17,45679.0
ENSP00000395574,A0AAA9X7E5,60958.0
ENSP00000361522,Q5JTD0,61821.0
ENSP00000334808,Q9Y5T5,93570.0
ENSP00000382697,Q13464,158175.0
ENSP00000260383,Q9UGJ1,76089.0
ENSP00000261881,Q9BVW5,34555.0
ENSP00000368173,Q6UX07,40849.0
ENSP00000297347,Q96HR3,20277.0
ENSP00000303423,P49354,44409.0
ENSP00000359606,Q9NWK9,53918.0
ENSP00000379457,Q9UNN5,73954.0
ENSP00000305632,Q9NSB8,40627.0
ENSP00000348769,O95376,57819.0
ENSP00000369075,P07199,65171.0
ENSP00000380921,Q96B97,73126.0
ENSP00000358862,Q9BYE7,39047.0
ENSP00000264951,Q8IZH2,194107.0
ENSP00000437738,Q12872,104822.0
ENSP00000282841,O95749,34871.0
ENSP00000400113,Q8IUH4,70861.0
ENSP00000355731,Q5VT25,197307.0
ENSP00000312442,O75843,87117.0
ENSP00000338523,Q53EP0,132888.0
ENSP00000483814,,
ENSP00000311977,Q96G46,72594.0
ENSP00000340409,P17405,69936.0
ENSP00000316476,O15121,37866.0
ENSP00000437803,G5EA44,27048.0
ENSP00000259708,Q9NSK0,68640.0
ENSP00000372206,Q8WVE0,24506.0
ENSP00000228928,Q9Y6K5,121170.0
ENSP00000328236,P50748,250749.0
ENSP00000315630,Q9UH65,68998.0
ENSP00000244496,Q96EU6,29823.0
ENSP00000407818,P62068,42442.0
ENSP00000357873,P45954,47485.0
ENSP00000308695,Q2PZI1,77319.0
ENSP00000363714,Q9H330,97357.0
ENSP00000253577,O75027,82641.0
ENSP00000403453,Q5BJF6,95401.0
ENSP00000247977,Q9NXK8,37026.0
ENSP00000262932,Q8N129,28310.0
ENSP00000438788,,
ENSP00000427123,Q9P0K7,110041.0
ENSP00000355741,,50139.822100000005
ENSP00000333568,Q15139,101704.0
ENSP00000316109,Q8N302,80977.0
ENSP00000362481,Q96BW1,33786.0
ENSP00000246024,Q9H1E5,38952.0
ENSP00000278903,O14681,38965.0
ENSP00000245812,Q9BT30,24516.0
ENSP00000263773,Q8N3X1,110266.0
ENSP00000419765,Q9H8M2,67000.0
ENSP00000362547,O43156,122069.0
ENSP00000382863,,
ENSP00000351113,O94915,339598.0
ENSP00000243903,Q9H9F9,68297.0
ENSP00000277632,Q9H8M7,49725.0
ENSP00000315130,P10909,52495.0
ENSP00000415034,Q6ZNJ1,302517.0
ENSP00000216271,Q969S8,71445.0
ENSP00000343023,P23497,100417.0
ENSP00000300176,O95081,48963.0
ENSP00000426632,Q96RT1,158298.0
ENSP00000315118,Q96D53,60069.0
ENSP00000469029,Q6ZN55,98900.0
ENSP00000370503,Q9BSQ5,48837.0
ENSP00000364929,A0A0C4DFW2,46781.0
ENSP00000378295,Q9NQS7,105429.0
ENSP00000294353,Q9C0D3,83921.0
ENSP00000259324,Q8IWT6,94199.0
ENSP00000354398,,
ENSP00000358451,Q9NXN4,56225.0
ENSP00000025008,Q8TDY2,183091.0
ENSP00000359612,,
ENSP00000322937,Q6UWE0,83594.0
ENSP00000320924,Q8TF74,46289.0
ENSP00000306565,Q96AZ6,20363.0
ENSP00000368801,O75554,42507.0
ENSP00000362702,Q9HC98,35714.0
ENSP00000269383,Q6PJ69,57353.0
ENSP00000326063,Q9NV64,55667.0
ENSP00000437073,Q92614,233115.0
ENSP00000348128,O95425,247746.0
ENSP00000323183,Q8N680,57337.0
ENSP00000203556,Q9P107,106683.0
ENSP00000326767,Q71SY5,78171.0
ENSP00000310015,Q9BUB4,55392.0
ENSP00000257118,Q8IXK0,90713.0
ENSP00000400099,Q6ZS17,132308.0
ENSP00000299957,Q6P4E1,49498.0
ENSP00000387426,,40702.5853
ENSP00000384490,O95503,43898.0
ENSP00000305595,Q9NY97,46022.0
ENSP00000482457,P16885,147870.0
ENSP00000368468,Q96AQ8,39694.0
ENSP00000385808,E9PES4,82795.0
ENSP00000368540,Q5T6F2,117116.0
ENSP00000307297,Q8NCH0,42997.0
ENSP00000266070,Q9BTC0,243873.0
ENSP00000262518,Q6ZRS2,343555.0
ENSP00000387361,A3KN83,154312.0
ENSP00000019317,Q15311,76063.0
ENSP00000401566,O95905,72758.0
ENSP00000380184,Q86UL3,52071.0
ENSP00000262293,Q96HE9,40085.0
ENSP00000448323,,
ENSP00000372088,Q06609,36966.0
ENSP00000262043,Q92576,229481.0
ENSP00000356301,B1ALM5,20958.0
ENSP00000320081,Q8NDZ4,49482.0
ENSP00000161863,Q9H6S0,160248.0
ENSP00000333926,O15440,160660.0
ENSP00000253458,Q14687,136164.0
ENSP00000255078,P38935,109149.0
ENSP00000266517,A0A5K1VW28,41959.0
ENSP00000388731,P28290,138386.0
ENSP00000271452,Q9BZD4,54304.0
ENSP00000407613,Q8TCB7,33251.0
ENSP00000481110,A0A087WXK8,67664.0
ENSP00000296292,Q96AA3,60335.0
ENSP00000479953,Q6NSJ5,90247.0
ENSP00000216807,Q5PSV4,37629.0
ENSP00000443204,Q86YS7,110447.0
ENSP00000332756,Q8NB49,129477.0
ENSP00000365388,Q5T2R2,46261.0
ENSP00000265361,Q99985,85207.0
ENSP00000264779,Q86WP2,53339.0
ENSP00000361285,Q9HA47,31435.0
ENSP00000376792,Q96AJ9,25218.0
ENSP00000379294,Q8WUF8,47972.0
ENSP00000327694,O94973,103960.0
ENSP00000261842,Q9UPM8,127287.0
ENSP00000285737,Q86WA8,94617.0
ENSP00000339161,Q96BJ3,35023.0
ENSP00000263574,Q06481,86956.0
ENSP00000360642,Q5T0F9,94224.0
ENSP00000457230,Q9NZC7,46677.0
ENSP00000378857,A0A087X295,125001.0
ENSP00000340297,O15013,151612.0
ENSP00000479667,O75582,89865.0
ENSP00000411012,Q92636,104372.0
ENSP00000443319,Q16875,59609.0
ENSP00000318086,Q8IWC1,98429.0
ENSP00000311360,Q99638,42547.0
ENSP00000377384,Q9P2W1,24906.0
ENSP00000216489,Q13686,43832.0
ENSP00000247026,Q9H0G5,66390.0
ENSP00000330460,Q5T1V6,68810.0
ENSP00000312615,Q9H6X4,21586.0
ENSP00000354238,,
ENSP00000455215,Q9Y653,77738.0
ENSP00000368496,Q96L58,37138.0
ENSP00000386935,Q3KQV9,57030.0
ENSP00000468785,Q9UIS9,66607.0
ENSP00000362650,Q8N9R8,70399.0
ENSP00000317872,Q7Z6E9,201564.0
ENSP00000343741,Q13535,301367.0
ENSP00000306682,O15297,66675.0
ENSP00000363836,Q8ND76,39337.0
ENSP00000366109,P04083,38714.0
ENSP00000415433,Q96CB8,48808.0
ENSP00000346986,Q9BTA9,70724.0
ENSP00000298281,O94913,173050.0
ENSP00000296161,Q8TDB6,83554.0
ENSP00000230056,O75496,23565.0
ENSP00000444628,Q8IW92,72079.0
ENSP00000312988,Q15653,37771.0
ENSP00000278742,Q9Y5Y6,94770.0
ENSP00000325355,Q8WXE0,126783.0
ENSP00000221856,Q9BTV5,55820.0
ENSP00000243167,O00519,63066.0
ENSP00000420161,O60513,40041.0
ENSP00000378557,Q9Y4D1,123473.0
ENSP00000379500,Q8IX04,52264.0
ENSP00000285039,Q9ULV0,213672.0
ENSP00000347591,P56159,51456.0
ENSP00000268704,A0A2U3TZH1,87377.0
ENSP00000352645,Q9NV66,83702.0
ENSP00000441000,Q5ST30,118490.0
ENSP00000238789,Q9ULI0,164942.0
ENSP00000295736,Q9Y6M7,136044.0
ENSP00000446880,Q9UIF9,211198.0
ENSP00000342699,Q96G28,39447.0
ENSP00000377686,O75448,110305.0
ENSP00000337991,Q68D10,75599.0
ENSP00000481920,A0A087WYL7,29682.0
ENSP00000442770,Q9UHW5,32761.0
ENSP00000316335,O95363,52357.0
ENSP00000328547,Q9UBC3,95751.0
ENSP00000361929,Q5T4B2,67592.0
ENSP00000300651,Q15648,168478.0
ENSP00000017003,Q9H1B5,96767.0
ENSP00000248929,Q96HU1,85354.0
ENSP00000274026,P20248,48551.0
ENSP00000361162,Q96GM8,56548.0
ENSP00000247226,A1L390,134412.0
ENSP00000282516,Q6KC79,316051.0
ENSP00000290650,Q8IWV7,200211.0
ENSP00000360985,Q9Y6D5,202038.0
ENSP00000334382,Q86YM7,40277.0
ENSP00000454071,P01130,95376.0
ENSP00000429900,Q9ULH1,125498.0
ENSP00000379804,Q9BXB5,83970.0
ENSP00000390475,Q9P0U4,75712.0
ENSP00000426568,Q15797,52260.0
ENSP00000365757,P48426,46225.0
ENSP00000322915,Q5VZL5,172788.0
ENSP00000453129,Q01415,50378.0
ENSP00000188312,Q9GZN1,45810.0
ENSP00000264198,Q969V5,39800.0
ENSP00000446524,Q96I36,6600.0
ENSP00000251588,Q9H6Q4,53020.0
ENSP00000268933,Q9H201,68222.0
ENSP00000227638,Q96RD7,48050.0
ENSP00000291842,Q8TBC3,76344.0
ENSP00000253669,Q9BT25,44857.0
ENSP00000363463,Q8N5G2,76178.0
ENSP00000366070,Q5EBL4,47108.0
ENSP00000264601,Q9H0T7,23491.0
ENSP00000233336,Q8NG68,43212.0
ENSP00000291900,Q7Z7L7,88169.0
ENSP00000374409,Q99569,131868.0
ENSP00000362187,Q5T9C2,41785.0
ENSP00000393583,Q9UPN4,122149.0
ENSP00000252486,P02649,36154.0
ENSP00000269571,P04626,137910.0
ENSP00000331313,Q9BYB4,35618.0
ENSP00000446099,Q96E39,42142.0
ENSP00000337040,Q13432,26962.0
ENSP00000410804,Q9NP80,88477.0
ENSP00000395249,Q8NC44,57830.0
ENSP00000305777,Q9HCP0,48511.0
ENSP00000296215,Q8TAD8,45778.0
ENSP00000274605,O15049,60470.0
ENSP00000251143,E7EWW0,118614.0
ENSP00000442973,O43293,52536.0
ENSP00000455265,Q15572,95213.0
ENSP00000315351,Q8N465,56416.0
ENSP00000274140,O60337,102545.0
ENSP00000402653,Q9BRX9,34343.0
ENSP00000409279,Q01804,124045.0
ENSP00000356381,O75449,55965.0
ENSP00000419279,A0AVF1,64178.0
ENSP00000307939,Q8IWJ2,195910.0
ENSP00000356574,O00391,82578.0
ENSP00000335193,Q96JC1,101809.0
ENSP00000225719,O75976,152931.0
ENSP00000441214,Q9P275,122908.0
ENSP00000244051,O95396,49669.0
ENSP00000468002,Q63ZY3,91174.0
ENSP00000355637,Q9NRK6,79148.0
ENSP00000373450,Q07617,103639.0
ENSP00000371735,,
ENSP00000294168,Q9Y6J9,67814.0
ENSP00000260762,Q8TAG9,93722.0
ENSP00000418751,Q96Q07,69188.0
ENSP00000026218,Q9BRB3,84082.0
ENSP00000222803,Q9NWM8,24172.0
ENSP00000320291,Q9BXW6,108470.0
ENSP00000377782,Q15723,63967.0
ENSP00000281453,Q71F23,47522.0
ENSP00000280154,Q53EL6,51735.0
ENSP00000390849,A0A2U3TZT9,31497.0
ENSP00000271277,Q9P2B4,70158.0
ENSP00000365462,P05165,80059.0
ENSP00000366475,Q2TAZ0,212860.0
ENSP00000320251,Q6NW34,64552.0
ENSP00000424896,Q96LI5,63001.0
ENSP00000477792,Q15345,88650.0
ENSP00000013125,Q9Y4K4,95054.0
ENSP00000226578,,
ENSP00000265316,Q9NP58,93886.0
ENSP00000339524,B4DZS0,41956.0
ENSP00000325748,O00506,48112.0
ENSP00000346335,Q9H7Z3,132673.0
ENSP00000360576,Q9UHB4,66763.0
ENSP00000370196,O95248,208443.0
ENSP00000386348,Q86UD0,42637.0
ENSP00000367880,Q8TEQ8,118699.0
ENSP00000268124,P54098,139562.0
ENSP00000220822,Q8TB36,41346.0
ENSP00000312671,Q8N3D4,161854.0
ENSP00000417659,Q5SGD2,41053.0
ENSP00000259746,Q5T3F8,94958.0
ENSP00000381167,,
ENSP00000314556,Q9BZF9,162505.0
ENSP00000361302,Q9Y6A1,84881.0
ENSP00000340900,Q5JRA6,213702.0
ENSP00000321810,Q9H3H1,52725.0
ENSP00000384018,Q9Y618,273657.0
ENSP00000339435,Q9GZT4,36566.0
ENSP00000336606,Q9Y620,102967.0
ENSP00000347184,P42858,347603.0
ENSP00000263642,,
ENSP00000295025,Q04864,68520.0
ENSP00000356515,P46939,394466.0
ENSP00000300584,Q9UPU7,109880.0
ENSP00000347602,P29374,142752.0
ENSP00000410402,P45985,44288.0
ENSP00000262039,Q8NEB9,101549.0
ENSP00000356030,B1AP13,49338.0
ENSP00000366863,O60343,146563.0
ENSP00000304078,Q5T0W9,114799.0
ENSP00000265717,P31323,46302.0
ENSP00000309968,P78536,93021.0
ENSP00000333920,Q15361,103051.0
ENSP00000404092,Q96SB8,126326.0
ENSP00000310332,P0C2W1,30633.0
ENSP00000283632,Q9H871,43993.0
ENSP00000359579,,34906.6878
ENSP00000359581,Q7LGA3,41881.0
ENSP00000346155,Q9NWZ5,61141.0
ENSP00000260129,Q96RS0,96620.0
ENSP00000361725,Q14249,32620.0
ENSP00000074304,,
ENSP00000305151,Q96N64,81960.0
ENSP00000365200,Q5JUR7,25585.0
ENSP00000348775,O15254,77629.0
ENSP00000264716,P15408,35193.0
ENSP00000317144,Q8WXW3,89805.0
ENSP00000338887,Q7L1W4,98201.0
ENSP00000323645,Q8N584,65870.0
ENSP00000317039,Q9H9A7,70144.0
ENSP00000312770,Q8N8R5,43448.0
ENSP00000383392,O15394,93046.0
ENSP00000379156,Q6WCQ1,116533.0
ENSP00000352956,Q86U06,48731.0
ENSP00000369716,Q12873,226592.0
ENSP00000283351,Q9Y2L5,160997.0
ENSP00000419471,O15315,42196.0
ENSP00000358019,Q9NXX6,44301.0
ENSP00000259467,Q13371,34282.0
ENSP00000384048,Q6ZW49,121341.0
ENSP00000452877,Q92610,137528.0
ENSP00000452793,Q6ZNW5,42362.0
ENSP00000358374,Q99590,164652.0
ENSP00000233099,Q9P2D3,224302.0
ENSP00000288602,A0A2U3TZI2,89046.0
ENSP00000344546,A0A3F2YNW7,245481.0
ENSP00000355922,P49454,357527.0
ENSP00000256079,O15397,119938.0
ENSP00000365172,Q6UW63,58043.0
ENSP00000230792,Q9BQG2,52076.0
ENSP00000401197,O94966,145651.0
ENSP00000252137,Q96DF8,52568.0
ENSP00000219476,P49815,200608.0
ENSP00000299821,Q6IBW4,68227.0
ENSP00000295872,Q8N0Z3,96264.0
ENSP00000365782,Q5JTW2,76396.0
ENSP00000313377,Q9BZ23,62681.0
ENSP00000281821,P54764,109860.0
ENSP00000225964,P02452,138911.0
ENSP00000381577,Q70CQ2,404233.0
ENSP00000280333,Q14185,215346.0
ENSP00000356785,Q9Y5B8,42492.0
ENSP00000265773,P51531,181279.0
ENSP00000278935,Q9UPV0,164314.0
ENSP00000308413,Q9UBS0,53455.0
ENSP00000439244,F5H2X7,106298.0
ENSP00000482732,P43378,68020.0
ENSP00000422354,Q8NEC7,71079.0
ENSP00000386377,Q09328,84543.0
ENSP00000263650,Q9H0X9,98616.0
ENSP00000442336,,
ENSP00000439056,O94927,71682.0
ENSP00000417401,A0AAA9XBX5,294651.0
ENSP00000353518,Q92625,123108.0
ENSP00000306968,Q9BWT1,42573.0
ENSP00000309457,P49754,98566.0
ENSP00000452007,Q86U28,16476.0
ENSP00000262370,O60291,60753.0
ENSP00000433352,A0A0A0MTE2,158203.0
ENSP00000265689,P35790,52249.0
ENSP00000379210,P08590,21932.0
ENSP00000363616,Q9BV94,64753.0
ENSP00000403910,Q9NW81,29267.0
ENSP00000259569,O60518,124714.0
ENSP00000363193,Q93074,243081.0
ENSP00000450832,O43166,200029.0
ENSP00000391601,B4E0T2,73183.0
ENSP00000405514,Q9ULJ8,123342.0
ENSP00000217372,Q96SZ6,67689.0
ENSP00000479860,Q99828,21703.0
ENSP00000377055,P42785,55800.0
ENSP00000373979,,
ENSP00000268129,P08910,48315.0
ENSP00000288078,Q8N0W3,117623.0
ENSP00000345259,P11171,97017.0
ENSP00000445408,Q15276,99290.0
ENSP00000438085,Q9NZ52,78315.0
ENSP00000220429,Q06547,42483.0
ENSP00000271332,Q9HCU4,317453.0
ENSP00000478755,O76054,46145.0
ENSP00000337722,Q9H0F7,21097.0
ENSP00000265734,Q00534,36938.0
ENSP00000480986,A0A087WXF8,29575.0
ENSP00000446917,Q8NEU8,74493.0
ENSP00000406084,Q8TBZ3,62893.0
ENSP00000359665,Q9BTU6,54022.0
ENSP00000261858,O94923,70101.0
ENSP00000377492,O75330,84100.0
ENSP00000337353,Q9NUW8,68420.0
ENSP00000294383,Q9UPU5,294365.0
ENSP00000376583,Q9NVN3,58825.0
ENSP00000367910,O15287,68554.0
ENSP00000328426,Q5VWN6,268843.0
ENSP00000273317,Q9UGP4,72190.0
ENSP00000261517,,
ENSP00000407509,Q8IY17,150954.0
ENSP00000323074,Q7Z5J4,203352.0
ENSP00000437550,O95835,126870.0
ENSP00000299314,Q3T906,143622.0
ENSP00000386772,,
ENSP00000425133,Q92540,127282.0
ENSP00000476815,P16260,36224.0
ENSP00000265371,O14786,103134.0
ENSP00000373206,Q5NDL2,62011.0
ENSP00000369627,Q9Y247,38709.0
ENSP00000330753,Q9NSI6,262936.0
ENSP00000339030,Q96JP5,63445.0
ENSP00000350333,Q9H0E3,110324.0
ENSP00000353422,Q96RL7,360276.0
ENSP00000389427,Q9C0F1,44140.0
ENSP00000349823,Q9NZC9,105938.0
ENSP00000471457,Q13459,243401.0
ENSP00000358001,O95359,309427.0
ENSP00000280772,Q12955,480410.0
ENSP00000419879,O95674,51418.0
ENSP00000368799,Q86V97,76138.0
ENSP00000378015,O00522,84348.0
ENSP00000261778,Q9C0B7,120748.0
ENSP00000289153,P42338,122762.0
ENSP00000314444,Q9P2L0,133547.0
ENSP00000300134,P42226,94135.0
ENSP00000393776,Q0JRZ9,88924.0
ENSP00000355265,P03928,7992.0
ENSP00000484288,P49917,103971.0
ENSP00000310933,Q8WXG6,183303.0
ENSP00000412178,Q13574,103981.0
ENSP00000297477,Q6ZMB5,45777.0
ENSP00000376306,O14578,231431.0
ENSP00000215957,Q8N3F8,93441.0
ENSP00000254624,Q14156,92924.0
ENSP00000260599,P50053,32523.0
ENSP00000376930,O94876,72083.0
ENSP00000381981,P53804,229869.0
ENSP00000319829,Q8N1G0,129529.0
ENSP00000331682,Q53GT1,71667.0
ENSP00000326070,Q96GZ6,54767.0
ENSP00000479636,Q8N3E9,89258.0
ENSP00000264669,Q14CZ7,75689.0
ENSP00000324693,Q9NZI5,70113.0
ENSP00000366084,,
ENSP00000418648,Q6ZU65,146089.0
ENSP00000362330,Q8TD26,305412.0
ENSP00000305494,Q9BVQ7,80710.0
ENSP00000275815,P21709,108127.0
ENSP00000234111,P11926,51148.0
ENSP00000298552,Q92574,129767.0
ENSP00000341524,Q14141,49717.0
ENSP00000212015,Q96EB6,81681.0
ENSP00000387100,Q4KMQ1,75556.0
ENSP00000355133,O75052,56150.0
ENSP00000399585,Q9HD23,50318.0
ENSP00000304292,Q96NW4,116984.0
ENSP00000478417,O75170,104942.0
ENSP00000379503,Q9P0J1,61054.0
ENSP00000320898,Q8IYW5,65020.0
ENSP00000354957,Q8IY18,128806.0
ENSP00000370671,Q9P2K6,56868.0
ENSP00000458663,Q96RK0,258033.0
ENSP00000368678,O00468,217320.0
ENSP00000358033,Q86YH6,44129.0
ENSP00000362978,Q99504,62663.0
ENSP00000325485,Q8N5B7,45752.0
ENSP00000387266,Q08AE8,85544.0
ENSP00000383851,Q9P206,107095.0
ENSP00000386443,A0A5F9UY30,47774.0
ENSP00000217026,P10244,78764.0
ENSP00000221200,Q7L273,42567.0
ENSP00000314396,Q6P2P2,94501.0
ENSP00000248594,Q05209,88106.0
ENSP00000381567,P82094,122842.0
ENSP00000349640,Q96EZ8,51803.0
ENSP00000263379,Q6UWB1,69474.0
ENSP00000305449,Q8NE01,76119.0
ENSP00000284690,Q7L7V1,84419.0
ENSP00000294409,Q9Y692,62591.0
ENSP00000347244,Q9NZM3,193461.0
ENSP00000285208,Q9NRW1,23462.0
ENSP00000416015,Q7RTP6,224295.0
ENSP00000347232,P54132,159000.0
ENSP00000354829,Q86VZ5,48617.0
ENSP00000401721,Q504Q3,135368.0
ENSP00000312741,Q96RR4,64746.0
ENSP00000400312,Q6PHR2,53444.0
ENSP00000267085,Q9Y600,55023.0
ENSP00000363349,Q5VWJ9,49677.0
ENSP00000328720,P85037,75457.0
ENSP00000321711,Q8TF46,120787.0
ENSP00000387784,,
ENSP00000416508,Q9H7F0,138043.0
ENSP00000430684,O14920,86564.0
ENSP00000358742,Q86XK3,28262.0
ENSP00000361626,P67809,35924.0
ENSP00000358854,Q15542,86830.0
ENSP00000370394,Q7L099,52965.0
ENSP00000297508,Q8IY33,97502.0
ENSP00000358062,,
ENSP00000164139,P11217,97092.0
ENSP00000265421,P06746,38178.0
ENSP00000279392,Q9BW71,61957.0
ENSP00000403925,Q5QJ74,48195.0
ENSP00000263946,Q13835,82861.0
ENSP00000265343,Q9UHB7,127459.0
ENSP00000302801,Q9BVS5,52965.0
ENSP00000302647,Q6GYQ0,229832.0
ENSP00000319060,A0A2Q3DQE3,62165.0
ENSP00000308759,Q9ULJ3,118870.0
ENSP00000395340,Q8N0U4,42301.0
ENSP00000335203,Q9UII2,12249.0
ENSP00000348381,Q9UEY8,79155.0
ENSP00000357304,Q7Z7F0,64845.0
ENSP00000470262,Q8IUR0,20783.0
ENSP00000377086,Q1L5Z9,83654.0
ENSP00000316578,Q15022,83055.0
ENSP00000342235,Q15303,146808.0
ENSP00000366434,Q96RL1,79727.0
ENSP00000204549,Q8N8D1,54700.0
ENSP00000309790,Q6P0N0,129085.0
ENSP00000349244,Q3B7T1,138528.0
ENSP00000326366,P49768,52668.0
ENSP00000480893,,
ENSP00000293328,P51692,89866.0
ENSP00000258787,B0I1T2,116442.0
ENSP00000263991,Q8NDI1,140017.0
ENSP00000404151,Q9Y4F5,171688.0
ENSP00000365130,Q5VYS8,171229.0
ENSP00000337512,Q8IYT2,88120.0
ENSP00000366157,Q86V85,49395.0
ENSP00000384084,O60941,71356.0
ENSP00000343690,Q14195,61963.0
ENSP00000463334,A9UHW6,25423.0
ENSP00000345988,Q4KWH8,189223.0
ENSP00000305721,Q9P2D0,150528.0
ENSP00000351407,P27540,86636.0
ENSP00000358695,Q7L1T6,59474.0
ENSP00000220751,O43353,61195.0
ENSP00000351524,P42694,218970.0
ENSP00000310686,A0A499FIY5,55982.0
ENSP00000254816,Q96LD4,69532.0
ENSP00000379032,Q93063,82255.0
ENSP00000251993,Q6ICG6,45794.0
ENSP00000404704,Q8N3P4,161754.0
ENSP00000248643,Q99551,45778.0
ENSP00000263967,P42336,124284.0
ENSP00000351740,Q8IWE2,60742.0
ENSP00000274787,Q9BW72,11529.0
ENSP00000252804,Q92626,165275.0
ENSP00000264645,O15234,76278.0
ENSP00000353010,Q96BY7,232763.0
ENSP00000369599,Q5VW36,200058.0
ENSP00000354560,Q92845,91205.0
ENSP00000313756,,
ENSP00000277575,Q92738,94104.0
ENSP00000371253,P22102,107767.0
ENSP00000422037,Q6ZNB6,101339.0
ENSP00000338030,Q9NQZ5,43113.0
ENSP00000322229,A0A0A0MR51,57886.0
ENSP00000321997,Q659C4,105322.0
ENSP00000376097,O94763,59832.0
ENSP00000264832,P05362,57825.0
ENSP00000307272,Q8N122,149038.0
ENSP00000346359,Q9BVV6,169307.0
ENSP00000293379,P08648,114536.0
ENSP00000382241,,
ENSP00000440207,Q9Y2I9,102743.0
ENSP00000362942,Q8IZ21,78211.0
ENSP00000295926,Q9UK58,59634.0
ENSP00000265748,Q9NQW6,124199.0
ENSP00000410083,Q9HBM0,88665.0
ENSP00000326424,Q6IA69,79285.0
ENSP00000002125,Q7L592,49238.0
ENSP00000481850,Q92613,93808.0
ENSP00000390158,Q15751,532228.0
ENSP00000262577,Q8IXZ2,101941.0
ENSP00000249064,Q8IWD4,30541.0
ENSP00000386738,Q9P0J7,41945.0
ENSP00000335371,Q7Z392,128881.0
ENSP00000328228,Q69YH5,112676.0
ENSP00000316527,O15014,151191.0
ENSP00000373420,Q8WXA3,70010.0
ENSP00000339208,Q6V1X1,103358.0
ENSP00000441641,Q9BWN1,64328.0
ENSP00000243706,Q68CZ6,69650.0
ENSP00000262809,P55199,68265.0
ENSP00000290776,Q96FN4,61190.0
ENSP00000373647,A6ND36,90835.0
ENSP00000298048,Q14680,74642.0
ENSP00000326381,Q14240,46402.0
ENSP00000367890,O95544,49228.0
ENSP00000365908,Q8WUY3,340635.0
ENSP00000196371,P55809,56158.0
ENSP00000428787,P53677,46977.0
ENSP00000371451,Q5F1R6,62028.0
ENSP00000356224,Q8NF91,1011086.0
ENSP00000359483,Q8TDW0,92450.0
ENSP00000262198,Q6IQ32,122833.0
ENSP00000268712,O75376,270210.0
ENSP00000365107,Q96GX5,97319.0
ENSP00000354964,Q5VUA4,251112.0
ENSP00000377747,O14647,211344.0
ENSP00000260810,Q92547,170679.0
ENSP00000417132,Q92560,80362.0
ENSP00000288466,Q5T7W0,104956.0
ENSP00000327116,Q9NZN3,60887.0
ENSP00000384312,,
ENSP00000347548,Q5VTB9,62765.0
ENSP00000361418,O94829,108195.0
ENSP00000276440,Q9H7D0,215309.0
ENSP00000228495,Q9H3F6,35432.0
ENSP00000329102,Q5TKA1,61946.0
ENSP00000418194,Q460N5,202800.0
ENSP00000276893,Q96PU4,89985.0
ENSP00000350267,Q9ULD4,135745.0
ENSP00000352995,A0A3B3IPE9,125439.0
ENSP00000266022,P78332,128644.0
ENSP00000265849,P54278,95797.0
ENSP00000283033,Q6PKC3,110529.0
ENSP00000346627,A2RUC4,36548.0
ENSP00000452948,P49641,130539.0
ENSP00000468304,Q05BQ5,70547.0
ENSP00000437968,F5H619,222704.0
ENSP00000319179,Q8NAX2,43642.0
ENSP00000419591,,
ENSP00000263388,Q9UM47,243631.0
ENSP00000340271,Q5VWG9,103582.0
ENSP00000335595,Q9NUJ3,57035.0
ENSP00000436604,Q8N4A0,66666.0
ENSP00000251900,Q9UQR0,77257.0
ENSP00000423665,Q07002,54424.0
ENSP00000056217,Q12774,176799.0
ENSP00000484525,Q9Y5B0,104399.0
ENSP00000368856,Q12986,124395.0
ENSP00000297107,Q86SR1,68992.0
ENSP00000417569,H0Y860,84817.0
ENSP00000369871,Q7Z4H7,108621.0
ENSP00000411268,Q5T5X7,94475.0
ENSP00000425979,Q9NRR4,159316.0
ENSP00000367276,Q8WWK9,76987.0
ENSP00000380820,O60318,218405.0
ENSP00000380942,Q9NZN5,173232.0
ENSP00000450742,Q9HBF4,87176.0
ENSP00000351207,Q9BY89,196711.0
ENSP00000482579,Q5SVZ6,128717.0
ENSP00000372351,O96028,152258.0
ENSP00000366243,Q9UHN6,154374.0
ENSP00000309595,Q96RR1,77154.0
ENSP00000376352,Q15118,49244.0
ENSP00000484398,A0A087X1R1,108016.0
ENSP00000244426,Q9UK97,52329.0
ENSP00000237536,O94964,183858.0
ENSP00000348564,Q8IWY9,134120.0
ENSP00000003302,Q96RU2,122491.0
ENSP00000373304,Q6PII3,53958.0
ENSP00000252011,Q9H5Z1,78910.0
ENSP00000257604,O14545,64841.0
ENSP00000384367,Q719H9,29405.0
ENSP00000418268,Q7L590,98183.0
ENSP00000366271,Q8NHM5,152615.0
ENSP00000362424,Q8TDR0,78632.0
ENSP00000395232,Q6P444,43384.0
ENSP00000376258,Q969K3,41641.0
ENSP00000373952,O15360,162775.0
ENSP00000478396,Q6NXR4,56915.0
ENSP00000376269,Q8NI08,106162.0
ENSP00000351015,P21359,319372.0
ENSP00000350848,P82970,31525.0
ENSP00000361473,O75164,120662.0
