string_external_id,abundance,ENSPID,UniProtID,MolecularWeight
9606.ENSP00000382104,149.0,ENSP00000382104,Q9Y3R5,258230.0
9606.ENSP00000367453,149.0,ENSP00000367453,Q8N6N7,9790.0
9606.ENSP00000243776,149.0,ENSP00000243776,Q8IZ52,85467.0
9606.ENSP00000253382,149.0,ENSP00000253382,Q9NR19,78580.0
9606.ENSP00000376822,149.0,ENSP00000376822,Q658P3,54601.0
9606.ENSP00000340274,149.0,ENSP00000340274,Q9Y3L5,20745.0
9606.ENSP00000285021,149.0,ENSP00000285021,Q01831,105953.0
9606.ENSP00000398181,149.0,ENSP00000398181,Q6NS38,29322.0
9606.ENSP00000358955,149.0,ENSP00000358955,Q6UXG2,111382.0
9606.ENSP00000293970,149.0,ENSP00000293970,,
9606.ENSP00000360464,149.0,ENSP00000360464,Q8N5F7,47138.0
9606.ENSP00000338562,149.0,ENSP00000338562,Q13277,33155.0
9606.ENSP00000377721,149.0,ENSP00000377721,P24468,45571.0
9606.ENSP00000170447,149.0,ENSP00000170447,Q9H000,46940.0
9606.ENSP00000340243,149.0,ENSP00000340243,Q13530,52580.0
9606.ENSP00000269373,149.0,ENSP00000269373,Q9HA64,34412.0
9606.ENSP00000246337,149.0,ENSP00000246337,P06132,40787.0
9606.ENSP00000325369,149.0,ENSP00000325369,Q92572,21732.0
9606.ENSP00000311513,149.0,ENSP00000311513,Q96T23,163821.0
9606.ENSP00000378760,149.0,ENSP00000378760,Q14764,99327.0
9606.ENSP00000406885,149.0,ENSP00000406885,Q96HV5,29665.0
9606.ENSP00000296003,149.0,ENSP00000296003,Q8NCE2,72203.0
9606.ENSP00000265963,149.0,ENSP00000265963,P32780,62032.0
9606.ENSP00000464893,149.0,ENSP00000464893,Q9C0B0,88084.0
9606.ENSP00000362159,149.0,ENSP00000362159,Q6KCM7,52663.0
9606.ENSP00000350719,149.0,ENSP00000350719,Q8WXH0,796442.0
9606.ENSP00000302441,149.0,ENSP00000302441,Q8TBE9,27813.0
9606.ENSP00000459943,149.0,ENSP00000459943,Q9P2R3,128399.0
9606.ENSP00000358909,149.0,ENSP00000358909,Q96NB2,36232.0
9606.ENSP00000358582,149.0,ENSP00000358582,Q9Y6B7,83260.0
9606.ENSP00000297857,149.0,ENSP00000297857,Q9UKY1,98098.0
9606.ENSP00000312222,149.0,ENSP00000312222,Q9H4I2,104658.0
9606.ENSP00000217455,149.0,ENSP00000217455,O14734,35914.0
9606.ENSP00000323678,149.0,ENSP00000323678,Q8N4Q0,40140.0
9606.ENSP00000204726,149.0,ENSP00000204726,Q08378,167355.0
9606.ENSP00000370288,149.0,ENSP00000370288,Q9BVL4,73489.0
9606.ENSP00000355895,149.0,ENSP00000355895,Q5VWZ2,26316.0
9606.ENSP00000444136,149.0,ENSP00000444136,Q9H9Y6,128229.0
9606.ENSP00000317468,149.0,ENSP00000317468,Q96FZ7,23485.0
9606.ENSP00000296805,149.0,ENSP00000296805,Q969S9,86601.0
9606.ENSP00000355231,149.0,ENSP00000355231,Q14457,51896.0
9606.ENSP00000361207,149.0,ENSP00000361207,Q9H3K2,37205.0
9606.ENSP00000315568,149.0,ENSP00000315568,Q8NBF6,71947.0
9606.ENSP00000264709,149.0,ENSP00000264709,Q9Y6K1,101858.0
9606.ENSP00000236273,149.0,ENSP00000236273,O95926,28722.0
9606.ENSP00000385720,149.0,ENSP00000385720,,
9606.ENSP00000222284,149.0,ENSP00000222284,Q9BVK8,25261.0
9606.ENSP00000262971,149.0,ENSP00000262971,Q8N2W9,56504.0
9606.ENSP00000434724,149.0,ENSP00000434724,Q9GZT6,29506.0
9606.ENSP00000356047,149.0,ENSP00000356047,O60825,58477.0
9606.ENSP00000219345,149.0,ENSP00000219345,Q8NCC3,46658.0
9606.ENSP00000300146,149.0,ENSP00000300146,Q86TB9,86850.0
9606.ENSP00000356476,149.0,ENSP00000356476,Q7Z2T5,81747.0
9606.ENSP00000311224,149.0,ENSP00000311224,Q86TX2,46277.0
9606.ENSP00000350896,148.0,ENSP00000350896,P54760,108270.0
9606.ENSP00000252136,148.0,ENSP00000252136,Q8IZ69,68726.0
9606.ENSP00000228918,148.0,ENSP00000228918,P36941,46709.0
9606.ENSP00000370896,148.0,ENSP00000370896,Q4ZG55,216467.0
9606.ENSP00000262460,148.0,ENSP00000262460,Q14691,22988.0
9606.ENSP00000358549,148.0,ENSP00000358549,Q5T160,65505.0
9606.ENSP00000357000,148.0,ENSP00000357000,P22415,33538.0
9606.ENSP00000378405,148.0,ENSP00000378405,O14874,46360.0
9606.ENSP00000263629,148.0,ENSP00000263629,P46199,81317.0
9606.ENSP00000418823,148.0,ENSP00000418823,Q9C0B1,58282.0
9606.ENSP00000357442,148.0,ENSP00000357442,Q9BRQ0,41244.0
9606.ENSP00000251691,148.0,ENSP00000251691,Q5TH69,240652.0
9606.ENSP00000283109,148.0,ENSP00000283109,Q9BVS4,63283.0
9606.ENSP00000354920,148.0,ENSP00000354920,Q8N6R0,78768.0
9606.ENSP00000368612,148.0,ENSP00000368612,A3KMH1,214824.0
9606.ENSP00000382058,148.0,ENSP00000382058,A0A7I2R591,17786.0
9606.ENSP00000371805,148.0,ENSP00000371805,Q96ME1,78919.0
9606.ENSP00000294724,148.0,ENSP00000294724,P35573,174764.0
9606.ENSP00000251810,148.0,ENSP00000251810,Q7LG56,40737.0
9606.ENSP00000252674,148.0,ENSP00000252674,Q03111,62056.0
9606.ENSP00000445077,148.0,ENSP00000445077,Q2VIR3,51229.0
9606.ENSP00000334375,148.0,ENSP00000334375,Q96II8,86083.0
9606.ENSP00000384182,148.0,ENSP00000384182,Q8WU76,75127.0
9606.ENSP00000363480,148.0,ENSP00000363480,Q92796,90314.0
9606.ENSP00000259339,148.0,ENSP00000259339,O14657,37979.0
9606.ENSP00000229328,148.0,ENSP00000229328,Q9Y478,30382.0
9606.ENSP00000434995,148.0,ENSP00000434995,Q92989,47646.0
9606.ENSP00000369274,148.0,ENSP00000369274,P46019,138408.0
9606.ENSP00000408576,148.0,ENSP00000408576,,
9606.ENSP00000236040,148.0,ENSP00000236040,Q32P28,83394.0
9606.ENSP00000292478,148.0,ENSP00000292478,O75127,78856.0
9606.ENSP00000274008,148.0,ENSP00000274008,Q8NB90,97904.0
9606.ENSP00000013807,148.0,ENSP00000013807,P07992,32562.0
9606.ENSP00000375872,148.0,ENSP00000375872,Q676U5,68265.0
9606.ENSP00000358770,148.0,ENSP00000358770,Q9H2G2,142695.0
9606.ENSP00000320543,148.0,ENSP00000320543,O95208,68482.0
9606.ENSP00000258173,148.0,ENSP00000258173,Q9H6L2,36059.0
9606.ENSP00000338812,148.0,ENSP00000338812,Q9BXI9,30861.0
9606.ENSP00000369689,148.0,ENSP00000369689,Q9NZT1,15893.0
9606.ENSP00000411397,148.0,ENSP00000411397,P27448,84429.0
9606.ENSP00000378028,148.0,ENSP00000378028,Q9UBS8,53837.0
9606.ENSP00000318821,148.0,ENSP00000318821,Q96CN9,87811.0
9606.ENSP00000234296,148.0,ENSP00000234296,Q13416,65972.0
9606.ENSP00000376139,148.0,ENSP00000376139,Q5MNZ6,38122.0
9606.ENSP00000260953,148.0,ENSP00000260953,Q9NRN9,23719.0
9606.ENSP00000272638,148.0,ENSP00000272638,Q92575,56778.0
9606.ENSP00000345133,148.0,ENSP00000345133,Q6DT37,172459.0
9606.ENSP00000302830,148.0,ENSP00000302830,Q7L5Y9,45287.0
9606.ENSP00000341657,148.0,ENSP00000341657,Q9P016,25697.0
9606.ENSP00000361446,148.0,ENSP00000361446,O14802,155641.0
9606.ENSP00000358251,148.0,ENSP00000358251,Q5W0V3,86558.0
9606.ENSP00000257700,148.0,ENSP00000257700,Q6NUQ1,90632.0
9606.ENSP00000381064,148.0,ENSP00000381064,Q9NVR2,82236.0
9606.ENSP00000255305,148.0,ENSP00000255305,Q9C0E2,130139.0
9606.ENSP00000402935,148.0,ENSP00000402935,Q92609,89004.0
9606.ENSP00000244571,148.0,ENSP00000244571,Q5JTZ9,107340.0
9606.ENSP00000362656,148.0,ENSP00000362656,Q92805,88184.0
9606.ENSP00000388320,148.0,ENSP00000388320,Q2VPK5,56107.0
9606.ENSP00000271640,148.0,ENSP00000271640,Q15047,143157.0
9606.ENSP00000323720,148.0,ENSP00000323720,O60244,160607.0
9606.ENSP00000372193,148.0,ENSP00000372193,P51798,88679.0
9606.ENSP00000339109,147.0,ENSP00000339109,Q9H1A4,216500.0
9606.ENSP00000265107,147.0,ENSP00000265107,Q9NW82,73201.0
9606.ENSP00000259963,147.0,ENSP00000259963,Q9UBU6,44123.0
9606.ENSP00000302790,147.0,ENSP00000302790,Q96QU8,128883.0
9606.ENSP00000361982,147.0,ENSP00000361982,O95900,36694.0
9606.ENSP00000405424,147.0,ENSP00000405424,Q8N573,97970.0
9606.ENSP00000258080,147.0,ENSP00000258080,O43464,48841.0
9606.ENSP00000254325,147.0,ENSP00000254325,P22670,104758.0
9606.ENSP00000484855,147.0,ENSP00000484855,O00471,81853.0
9606.ENSP00000371897,147.0,ENSP00000371897,Q13017,172460.0
9606.ENSP00000216160,147.0,ENSP00000216160,Q15750,54644.0
9606.ENSP00000468263,147.0,ENSP00000468263,Q8IUD2,128086.0
9606.ENSP00000309945,147.0,ENSP00000309945,Q9H2V7,56630.0
9606.ENSP00000329614,147.0,ENSP00000329614,P58557,19298.0
9606.ENSP00000343002,147.0,ENSP00000343002,Q6Y288,56564.0
9606.ENSP00000321537,147.0,ENSP00000321537,Q15334,115418.0
9606.ENSP00000355961,147.0,ENSP00000355961,Q9NVH2,106834.0
9606.ENSP00000285398,147.0,ENSP00000285398,P19447,89278.0
9606.ENSP00000430338,147.0,ENSP00000430338,Q75QN2,113088.0
9606.ENSP00000267116,147.0,ENSP00000267116,Q8NB46,115077.0
9606.ENSP00000462468,147.0,ENSP00000462468,P07947,60801.0
9606.ENSP00000325313,147.0,ENSP00000325313,Q66K74,112211.0
9606.ENSP00000317332,147.0,ENSP00000317332,Q96RF0,68894.0
9606.ENSP00000353007,147.0,ENSP00000353007,Q8IWU5,100455.0
9606.ENSP00000337907,147.0,ENSP00000337907,Q5T2T1,65524.0
9606.ENSP00000299192,147.0,ENSP00000299192,Q7Z4Q2,74583.0
9606.ENSP00000337354,147.0,ENSP00000337354,P38571,45419.0
9606.ENSP00000233838,147.0,ENSP00000233838,P38435,87561.0
9606.ENSP00000251157,147.0,ENSP00000251157,Q96N67,242561.0
9606.ENSP00000298492,147.0,ENSP00000298492,Q15018,46901.0
9606.ENSP00000341364,147.0,ENSP00000341364,Q96A57,13188.0
9606.ENSP00000258083,147.0,ENSP00000258083,Q9BSG0,21042.0
9606.ENSP00000255108,147.0,ENSP00000255108,Q9BQC3,52083.0
9606.ENSP00000401277,147.0,ENSP00000401277,Q75N03,54519.0
9606.ENSP00000344648,147.0,ENSP00000344648,P57057,57648.0
9606.ENSP00000361331,147.0,ENSP00000361331,O43414,37238.0
9606.ENSP00000303507,147.0,ENSP00000303507,P11274,142819.0
9606.ENSP00000364028,147.0,ENSP00000364028,P42892,87164.0
9606.ENSP00000425587,147.0,ENSP00000425587,O60645,85567.0
9606.ENSP00000361800,147.0,ENSP00000361800,Q96EX3,57801.0
9606.ENSP00000363149,147.0,ENSP00000363149,O95238,37518.0
9606.ENSP00000440125,147.0,ENSP00000440125,F5GY05,106117.0
9606.ENSP00000299626,147.0,ENSP00000299626,Q9BVK2,60088.0
9606.ENSP00000478212,147.0,ENSP00000478212,Q92667,97342.0
9606.ENSP00000325377,147.0,ENSP00000325377,Q9C0J8,145891.0
9606.ENSP00000356468,147.0,ENSP00000356468,Q9Y6Y0,71729.0
9606.ENSP00000307181,147.0,ENSP00000307181,Q9BTL3,14381.0
9606.ENSP00000343103,147.0,ENSP00000343103,Q9NVM4,78459.0
9606.ENSP00000323782,147.0,ENSP00000323782,Q96MW1,25248.0
9606.ENSP00000373684,147.0,ENSP00000373684,Q9Y2H1,54003.0
9606.ENSP00000388658,147.0,ENSP00000388658,O75746,74762.0
9606.ENSP00000365280,147.0,ENSP00000365280,P41134,16133.0
9606.ENSP00000363921,147.0,ENSP00000363921,Q8TEW0,151423.0
9606.ENSP00000254942,147.0,ENSP00000254942,Q15554,59594.0
9606.ENSP00000250113,147.0,ENSP00000250113,P51116,74223.0
9606.ENSP00000340220,147.0,ENSP00000340220,Q96N11,50047.0
9606.ENSP00000254663,147.0,ENSP00000254663,Q96I15,48149.0
9606.ENSP00000360035,147.0,ENSP00000360035,O95685,32559.0
9606.ENSP00000443194,147.0,ENSP00000443194,F5H5R8,40846.0
9606.ENSP00000403400,147.0,ENSP00000403400,Q9ULG6,87340.0
9606.ENSP00000356355,147.0,ENSP00000356355,Q8TDX7,34551.0
9606.ENSP00000237642,147.0,ENSP00000237642,O95210,39007.0
9606.ENSP00000408526,147.0,ENSP00000408526,P29218,30189.0
9606.ENSP00000367440,147.0,ENSP00000367440,O95551,40930.0
9606.ENSP00000355968,147.0,ENSP00000355968,Q9Y6M5,55300.0
9606.ENSP00000348573,147.0,ENSP00000348573,Q99996,452987.0
9606.ENSP00000263578,146.0,ENSP00000263578,Q96CU9,53812.0
9606.ENSP00000169551,146.0,ENSP00000169551,Q9BVV7,28202.0
9606.ENSP00000266987,146.0,ENSP00000266987,Q15633,39039.0
9606.ENSP00000319781,146.0,ENSP00000319781,Q86YS6,23339.0
9606.ENSP00000318147,146.0,ENSP00000318147,Q9BZQ6,104664.0
9606.ENSP00000357448,146.0,ENSP00000357448,Q96AQ6,80643.0
9606.ENSP00000369681,146.0,ENSP00000369681,Q9Y6I4,58897.0
9606.ENSP00000315569,146.0,ENSP00000315569,Q8IYB7,99279.0
9606.ENSP00000280362,146.0,ENSP00000280362,Q03393,16386.0
9606.ENSP00000421491,146.0,ENSP00000421491,Q13426,38287.0
9606.ENSP00000372689,146.0,ENSP00000372689,Q8WVM7,144427.0
9606.ENSP00000365477,146.0,ENSP00000365477,Q567U6,73198.0
9606.ENSP00000291442,146.0,ENSP00000291442,P10588,42979.0
9606.ENSP00000249910,146.0,ENSP00000249910,O95243,66051.0
9606.ENSP00000433511,146.0,ENSP00000433511,P43250,65991.0
9606.ENSP00000296679,146.0,ENSP00000296679,Q9HAD4,51728.0
9606.ENSP00000334314,146.0,ENSP00000334314,O00423,89861.0
9606.ENSP00000278980,146.0,ENSP00000278980,Q86VX2,22540.0
9606.ENSP00000361298,146.0,ENSP00000361298,Q99661,81313.0
9606.ENSP00000349856,146.0,ENSP00000349856,,
9606.ENSP00000358042,146.0,ENSP00000358042,Q9H0R6,57460.0
9606.ENSP00000255764,146.0,ENSP00000255764,Q9BTT4,15688.0
9606.ENSP00000260045,146.0,ENSP00000260045,O43422,87704.0
9606.ENSP00000351947,146.0,ENSP00000351947,Q9H4L7,117402.0
9606.ENSP00000483486,146.0,ENSP00000483486,Q13795,22614.0
9606.ENSP00000247001,146.0,ENSP00000247001,Q8IWZ8,72471.0
9606.ENSP00000282276,146.0,ENSP00000282276,Q96GW9,66591.0
9606.ENSP00000345206,146.0,ENSP00000345206,Q06330,55637.0
9606.ENSP00000311447,146.0,ENSP00000311447,Q5U4P2,41128.0
9606.ENSP00000215904,146.0,ENSP00000215904,Q96GD0,31698.0
9606.ENSP00000275820,146.0,ENSP00000275820,Q5C9Z4,96257.0
9606.ENSP00000237822,146.0,ENSP00000237822,Q9H6V9,37319.0
9606.ENSP00000200181,146.0,ENSP00000200181,P16144,202167.0
9606.ENSP00000384851,146.0,ENSP00000384851,P11474,45510.0
9606.ENSP00000337393,146.0,ENSP00000337393,Q9UBK9,18246.0
9606.ENSP00000254998,146.0,ENSP00000254998,Q9UKK6,15847.0
9606.ENSP00000359540,146.0,ENSP00000359540,O75629,24075.0
9606.ENSP00000268483,146.0,ENSP00000268483,Q9NX01,17015.0
9606.ENSP00000481917,146.0,ENSP00000481917,A0A087WYL5,99134.0
9606.ENSP00000262507,146.0,ENSP00000262507,O75208,35509.0
9606.ENSP00000265433,146.0,ENSP00000265433,O60934,84959.0
9606.ENSP00000345793,146.0,ENSP00000345793,Q9UGR2,109858.0
9606.ENSP00000231948,146.0,ENSP00000231948,Q96SW2,50546.0
9606.ENSP00000350874,146.0,ENSP00000350874,Q9H1A3,36536.0
9606.ENSP00000206020,146.0,ENSP00000206020,O75391,26034.0
9606.ENSP00000333896,146.0,ENSP00000333896,O75676,85606.0
9606.ENSP00000374183,146.0,ENSP00000374183,Q5T5Y3,177972.0
9606.ENSP00000413697,146.0,ENSP00000413697,O60784,53818.0
9606.ENSP00000405111,146.0,ENSP00000405111,Q6P158,155604.0
9606.ENSP00000376808,146.0,ENSP00000376808,Q93034,90955.0
9606.ENSP00000257552,146.0,ENSP00000257552,O43347,39125.0
9606.ENSP00000426654,146.0,ENSP00000426654,Q9UJX5,92116.0
9606.ENSP00000354558,146.0,ENSP00000354558,P42345,288892.0
9606.ENSP00000285930,146.0,ENSP00000285930,P15121,35853.0
9606.ENSP00000287957,146.0,ENSP00000287957,Q8WUU5,28690.0
9606.ENSP00000355924,146.0,ENSP00000355924,Q9NRG4,49688.0
9606.ENSP00000216044,146.0,ENSP00000216044,O00178,72454.0
9606.ENSP00000346464,145.0,ENSP00000346464,Q15906,40594.0
9606.ENSP00000240651,145.0,ENSP00000240651,Q8WU10,55793.0
9606.ENSP00000220509,145.0,ENSP00000220509,Q9P253,110186.0
9606.ENSP00000356480,145.0,ENSP00000356480,Q99496,37655.0
9606.ENSP00000338258,145.0,ENSP00000338258,Q9H3Q1,37980.0
9606.ENSP00000413625,145.0,ENSP00000413625,Q96RU3,71307.0
9606.ENSP00000477868,145.0,ENSP00000477868,O94842,66195.0
9606.ENSP00000337159,145.0,ENSP00000337159,Q7Z3T8,168903.0
9606.ENSP00000355605,145.0,ENSP00000355605,Q8IYI6,81799.0
9606.ENSP00000360200,145.0,ENSP00000360200,Q8NI35,196368.0
9606.ENSP00000308332,145.0,ENSP00000308332,Q9BRU9,28402.0
9606.ENSP00000343190,145.0,ENSP00000343190,Q96CD2,22395.0
9606.ENSP00000365756,145.0,ENSP00000365756,Q8IYS2,69157.0
9606.ENSP00000378181,145.0,ENSP00000378181,Q9NPI1,74139.0
9606.ENSP00000326305,145.0,ENSP00000326305,O43772,32944.0
9606.ENSP00000379267,145.0,ENSP00000379267,G5E9D4,58833.0
9606.ENSP00000360252,145.0,ENSP00000360252,Q9UJC3,84648.0
9606.ENSP00000323264,145.0,ENSP00000323264,Q8N4S9,64168.0
9606.ENSP00000262144,145.0,ENSP00000262144,Q6PJI9,109793.0
9606.ENSP00000313504,145.0,ENSP00000313504,Q93100,124884.0
9606.ENSP00000380794,145.0,ENSP00000380794,Q8WUX9,50911.0
9606.ENSP00000281243,145.0,ENSP00000281243,P09417,25790.0
9606.ENSP00000260372,145.0,ENSP00000260372,Q9NVX0,26933.0
9606.ENSP00000359531,145.0,ENSP00000359531,Q00403,34833.0
9606.ENSP00000204517,145.0,ENSP00000204517,Q01664,38726.0
9606.ENSP00000371577,145.0,ENSP00000371577,Q9C0I1,86148.0
9606.ENSP00000385995,145.0,ENSP00000385995,Q6YHU6,219607.0
9606.ENSP00000354501,145.0,ENSP00000354501,Q9NRM2,52788.0
9606.ENSP00000296051,145.0,ENSP00000296051,Q969F9,113736.0
9606.ENSP00000321703,145.0,ENSP00000321703,O75410,87794.0
9606.ENSP00000007699,145.0,ENSP00000007699,Q9Y2T7,38518.0
9606.ENSP00000352021,145.0,ENSP00000352021,Q9UGY1,24663.0
9606.ENSP00000383333,145.0,ENSP00000383333,Q14149,107113.0
9606.ENSP00000286733,145.0,ENSP00000286733,Q02083,40066.0
9606.ENSP00000255882,145.0,ENSP00000255882,P42356,236830.0
9606.ENSP00000418669,145.0,ENSP00000418669,Q99611,47305.0
9606.ENSP00000373331,145.0,ENSP00000373331,Q6P087,38461.0
9606.ENSP00000268058,145.0,ENSP00000268058,P29590,97551.0
9606.ENSP00000409171,145.0,ENSP00000409171,O15031,205127.0
9606.ENSP00000261647,145.0,ENSP00000261647,Q6DKK2,42457.0
9606.ENSP00000371586,145.0,ENSP00000371586,Q9UG56,46672.0
9606.ENSP00000359385,145.0,ENSP00000359385,Q92990,68208.0
9606.ENSP00000325612,145.0,ENSP00000325612,Q9Y2X0,96793.0
9606.ENSP00000251250,145.0,ENSP00000251250,Q8N5C7,35248.0
9606.ENSP00000360497,145.0,ENSP00000360497,O15541,38787.0
9606.ENSP00000323527,145.0,ENSP00000323527,Q9UL63,84768.0
9606.ENSP00000198767,145.0,ENSP00000198767,Q9NYV6,74107.0
9606.ENSP00000307900,145.0,ENSP00000307900,P15104,42064.0
9606.ENSP00000318944,144.0,ENSP00000318944,Q6Q0C0,74609.0
9606.ENSP00000376268,144.0,ENSP00000376268,Q92503,81250.0
9606.ENSP00000269720,144.0,ENSP00000269720,A0A044PY82,39005.0
9606.ENSP00000378505,144.0,ENSP00000378505,P49761,58588.0
9606.ENSP00000376615,144.0,ENSP00000376615,Q86UY8,63420.0
9606.ENSP00000484331,144.0,ENSP00000484331,,
9606.ENSP00000380659,144.0,ENSP00000380659,Q9NRA8,108201.0
9606.ENSP00000318804,144.0,ENSP00000318804,Q8IUI8,49766.0
9606.ENSP00000339881,144.0,ENSP00000339881,Q9NXC5,98584.0
9606.ENSP00000339299,144.0,ENSP00000339299,O75962,346900.0
9606.ENSP00000315768,144.0,ENSP00000315768,P52630,97916.0
9606.ENSP00000484804,144.0,ENSP00000484804,Q7Z3E5,91819.0
9606.ENSP00000331983,144.0,ENSP00000331983,Q5VZK9,151557.0
9606.ENSP00000374507,144.0,ENSP00000374507,Q9P219,228230.0
9606.ENSP00000369131,144.0,ENSP00000369131,O75182,133066.0
9606.ENSP00000355261,144.0,ENSP00000355261,Q9UPR3,113928.0
9606.ENSP00000414202,144.0,ENSP00000414202,Q9UPN7,96724.0
9606.ENSP00000454380,144.0,ENSP00000454380,Q9BQD7,25130.0
9606.ENSP00000281172,144.0,ENSP00000281172,Q12929,91882.0
9606.ENSP00000371475,144.0,ENSP00000371475,Q12888,213574.0
9606.ENSP00000288235,144.0,ENSP00000288235,Q12965,127062.0
9606.ENSP00000228705,144.0,ENSP00000228705,Q9ULR3,56448.0
9606.ENSP00000362381,144.0,ENSP00000362381,Q5JU69,35714.0
9606.ENSP00000295802,144.0,ENSP00000295802,Q6NUM9,66820.0
9606.ENSP00000359050,144.0,ENSP00000359050,Q5T2E6,78710.0
9606.ENSP00000254066,144.0,ENSP00000254066,P10276,50771.0
9606.ENSP00000337443,144.0,ENSP00000337443,Q6DKJ4,48392.0
9606.ENSP00000271555,144.0,ENSP00000271555,Q14814,55938.0
9606.ENSP00000322373,144.0,ENSP00000322373,Q9H8W4,27798.0
9606.ENSP00000299853,144.0,ENSP00000299853,Q9NVU0,79898.0
9606.ENSP00000376246,144.0,ENSP00000376246,Q8IYB1,55800.0
9606.ENSP00000317300,144.0,ENSP00000317300,Q643R3,57219.0
9606.ENSP00000310356,144.0,ENSP00000310356,Q96E14,15865.0
9606.ENSP00000318270,144.0,ENSP00000318270,Q8N271,91883.0
9606.ENSP00000356988,144.0,ENSP00000356988,Q86X76,35896.0
9606.ENSP00000478501,144.0,ENSP00000478501,Q9UM13,21252.0
9606.ENSP00000333019,144.0,ENSP00000333019,Q8N142,50208.0
9606.ENSP00000310521,144.0,ENSP00000310521,Q96IW7,34948.0
9606.ENSP00000416658,144.0,ENSP00000416658,A0A0C4DG91,22003.0
9606.ENSP00000355388,144.0,ENSP00000355388,Q99549,97182.0
9606.ENSP00000364893,144.0,ENSP00000364893,Q14155,90012.0
9606.ENSP00000381140,144.0,ENSP00000381140,Q9NRZ7,43381.0
9606.ENSP00000029410,144.0,ENSP00000029410,Q9UBV7,37406.0
9606.ENSP00000290846,144.0,ENSP00000290846,,
9606.ENSP00000380718,144.0,ENSP00000380718,Q9Y232,66482.0
9606.ENSP00000324827,144.0,ENSP00000324827,Q02040,80735.0
9606.ENSP00000237281,144.0,ENSP00000237281,Q8TB52,82304.0
9606.ENSP00000289382,144.0,ENSP00000289382,Q9UKZ1,55215.0
9606.ENSP00000266068,144.0,ENSP00000266068,Q9UKD1,56421.0
9606.ENSP00000362107,144.0,ENSP00000362107,Q13643,31192.0
9606.ENSP00000297156,144.0,ENSP00000297156,P49069,32953.0
9606.ENSP00000323511,144.0,ENSP00000323511,Q96T60,57076.0
9606.ENSP00000349351,144.0,ENSP00000349351,Q8TD16,93533.0
9606.ENSP00000350686,144.0,ENSP00000350686,Q86XL3,104114.0
9606.ENSP00000301280,144.0,ENSP00000301280,Q13111,106910.0
9606.ENSP00000380553,144.0,ENSP00000380553,O14817,26118.0
9606.ENSP00000376989,144.0,ENSP00000376989,Q2TB10,75236.0
9606.ENSP00000375777,144.0,ENSP00000375777,Q9NRL3,80596.0
9606.ENSP00000480890,144.0,ENSP00000480890,P31641,69830.0
9606.ENSP00000305255,144.0,ENSP00000305255,Q9UNK0,26907.0
9606.ENSP00000447057,144.0,ENSP00000447057,Q8N5I9,20123.0
9606.ENSP00000297591,143.0,ENSP00000297591,Q69YN4,202025.0
9606.ENSP00000369592,143.0,ENSP00000369592,A6NKD9,45210.0
9606.ENSP00000344666,143.0,ENSP00000344666,P35240,69690.0
9606.ENSP00000369822,143.0,ENSP00000369822,P16083,25919.0
9606.ENSP00000359552,143.0,ENSP00000359552,Q16513,112035.0
9606.ENSP00000309689,143.0,ENSP00000309689,O75427,73450.0
9606.ENSP00000338481,143.0,ENSP00000338481,O43491,112588.0
9606.ENSP00000421326,143.0,ENSP00000421326,P98194,100577.0
9606.ENSP00000265295,143.0,ENSP00000265295,Q96EA4,70172.0
9606.ENSP00000305918,143.0,ENSP00000305918,Q15059,79542.0
9606.ENSP00000286070,143.0,ENSP00000286070,Q8IUH3,53502.0
9606.ENSP00000306906,143.0,ENSP00000306906,Q9P0P0,17909.0
9606.ENSP00000371278,143.0,ENSP00000371278,Q7L3B6,38835.0
9606.ENSP00000332103,143.0,ENSP00000332103,Q9BRA0,13514.0
9606.ENSP00000304895,143.0,ENSP00000304895,P35568,131591.0
9606.ENSP00000326967,143.0,ENSP00000326967,P58317,44694.0
9606.ENSP00000248248,143.0,ENSP00000248248,Q7L1V2,59217.0
9606.ENSP00000309031,143.0,ENSP00000309031,Q96JH7,134321.0
9606.ENSP00000362111,143.0,ENSP00000362111,O43657,27563.0
9606.ENSP00000349436,143.0,ENSP00000349436,Q13444,92959.0
9606.ENSP00000326550,143.0,ENSP00000326550,Q9Y6A5,90360.0
9606.ENSP00000318351,143.0,ENSP00000318351,P21953,43122.0
9606.ENSP00000379891,143.0,ENSP00000379891,Q96PC3,18280.0
9606.ENSP00000443988,143.0,ENSP00000443988,Q9H7L9,38136.0
9606.ENSP00000476295,143.0,ENSP00000476295,Q8N8U2,56500.0
9606.ENSP00000261597,143.0,ENSP00000261597,O14777,73913.0
9606.ENSP00000310551,143.0,ENSP00000310551,Q6UWP7,48920.0
9606.ENSP00000261497,143.0,ENSP00000261497,Q9UPT9,59961.0
9606.ENSP00000308622,143.0,ENSP00000308622,Q53GS7,79836.0
9606.ENSP00000304364,143.0,ENSP00000304364,Q96EU7,36382.0
9606.ENSP00000265970,143.0,ENSP00000265970,O00443,190680.0
9606.ENSP00000297151,143.0,ENSP00000297151,O95391,68387.0
9606.ENSP00000305810,143.0,ENSP00000305810,Q9P2W9,38674.0
9606.ENSP00000347931,143.0,ENSP00000347931,Q9H6A9,222039.0
9606.ENSP00000413937,143.0,ENSP00000413937,Q9BT40,51090.0
9606.ENSP00000476228,143.0,ENSP00000476228,Q9NXA8,33881.0
9606.ENSP00000303315,143.0,ENSP00000303315,P17275,35879.0
9606.ENSP00000419446,143.0,ENSP00000419446,Q13443,90556.0
